This file contains a set of tab-delimited tables describing the differences between an existing PGDB and a new annotation file.
This file was generated on 08-Jun-2018  09:39:34.

Changes to Gene Attributes
The following 6 genes have changes to the COMMON-NAME attribute:

* = already updated

 	Gene ID	Gene Accession	Old Value(s)	New Value(s)	
	GIO2-1173	Cre02.g144010	lysophospholipase	<none>	
	GIO2-714	Cre02.g144009	lysophospholipase	<none>	
	GIO2-356	Cre02.g144005	phosphatidylcholine-sterol O-acyltransferase	<none>	
	GIO2-1574	Cre02.g144004	lysophospholipase	<none>	
	GIO2-1305	Cre02.g144002	23S rRNA pseudouridine955/2504/2580 synthase	<none>	
	GIO2-5166	Cre02.g144000	pseudouridylate synthase	<none>	
	GIO2-940	Cre02.g143900	lysophospholipase	<none>	
	GIO2-4995	Cre02.g143861	lysophospholipase	<none>	
	GIO2-137	Cre02.g143500	3',5'-cyclic-nucleotide phosphodiesterase	<none>	
	GIO2-1482	Cre02.g143400	<none>	<none>	
	GIO2-1441	Cre02.g143350	3',5'-cyclic-nucleotide phosphodiesterase	<none>	
	GIO2-4546	Cre02.g143250	<none>	<none>	
	GIO2-2407	Cre02.g143000	glycerol-3-phosphate O-acyltransferase	<none>	
	GIO2-1036	Cre02.g142506	lipoamidase	<none>	
	GIO2-833	Cre02.g142386	lipoamidase	<none>	
	GIO2-1394	Cre02.g142351	molybdenum cofactor sulfurtransferase	<none>	
	GIO2-5174	Cre02.g142266	Cre02.g142266.t1.1	<none>	
	GIO2-1086	Cre02.g142200	glutathione transferase	<none>	
	GIO2-1242	Cre02.g142146	3,8-divinyl protochlorophyllide a 8-vinyl-reductase (NADPH)	<none>	
	GIO2-782	Cre02.g141846	ATP diphosphatase	<none>	
	GIO2-1747	Cre02.g141786	3',5'-cyclic-AMP phosphodiesterase	<none>	
	GIO2-1895	Cre02.g141606	dynein ATPase	<none>	
	GIO2-3015	Cre02.g141600	<none>	<none>	
	GIO2-2023	Cre02.g141400	phosphoenolpyruvate carboxykinase (GTP)	<none>	
	GIO2-2023	Cre02.g141400	<none>	<none>	
	GIO2-3750	Cre02.g141200	<none>	<none>	
	GIO2-3750	Cre02.g141200	<none>	<none>	
	GIO2-359	Cre02.g120200	ribulose-bisphosphate carboxylase	<none>	
	GIO2-4542	Cre02.g120150	<none>	<none>	
	GIO2-2434	Cre02.g120100	<none>	<none>	
	GIO2-5191	Cre02.g119850	3',5'-cyclic-AMP phosphodiesterase	<none>	
	GIO2-1804	Cre02.g119700	b-galactosidase	<none>	
	GIO2-2436	Cre02.g119600	<none>	<none>	
	GIO2-859	Cre02.g118801	mannosylfructose-phosphate synthase	<none>	
	GIO2-4099	Cre02.g117500	hexokinase	<none>	
	GIO2-760	Cre02.g117376	glycerophosphodiester phosphodiesterase	<none>	
	GIO2-1718	Cre02.g117350	succinate-semialdehyde dehydrogenase (NAD+)	<none>	
	GIO2-1320	Cre02.g117250	b-galactosidase	<none>	
	GIO2-5176	Cre02.g117200	b-galactosidase	<none>	
	GIO2-4973	Cre02.g117000	guanylate cyclase	<none>	
	GIO2-2701	Cre02.g116950	amidase	<none>	
	GIO2-1436	Cre02.g116750	H+-transporting two-sector ATPase	<none>	
	GIO2-1004	Cre02.g116650	Cre02.g116650.t1.2	<none>	
	GIO2-1004	Cre02.g116650	granule-bound starch synthase I	<none>	
	GIO2-819	Cre02.g116550	trans-2-enoyl-CoA reductase (NADPH)	<none>	
	GIO2-4624	Cre02.g116450	<none>	<none>	
	GIO2-418	Cre02.g116150	glycolipid 6-a-mannosyltransferase	<none>	
	GIO2-3699	Cre02.g115950	<none>	<none>	
	GIO2-1817	Cre02.g115750	glycerophosphodiester phosphodiesterase	<none>	
	GIO2-2252	Cre02.g115650	fructose-bisphosphate aldolase	<none>	
	GIO2-801	Cre02.g115450	guanylate cyclase	<none>	
	GIO2-3962	Cre02.g114650	amine sulfotransferase	<none>	
	GIO2-2306	Cre02.g114600	peroxiredoxin	<none>	
	GIO2-2001	Cre02.g114500	inorganic diphosphatase	<none>	
	GIO2-2001	Cre02.g114500	phosphoethanolamine/phosphocholine phosphatase	<none>	
	GIO2-2001	Cre02.g114500	phosphoethanolamine/phosphocholine phosphatase	<none>	
	GIO2-4338	Cre02.g114400	<none>	<none>	
	GIO2-4714	Cre02.g114250	<none>	<none>	
	GIO2-1365	Cre02.g114100	3',5'-cyclic-nucleotide phosphodiesterase	<none>	
	GIO2-851	Cre02.g113850	hydroxymethylbilane synthase	<none>	
	GIO2-283	Cre02.g113652	NADP-retinol dehydrogenase	<none>	
	GIO2-844	Cre02.g113200	glutamate-ammonia ligase	<none>	
	GIO2-1314	Cre02.g113050	glycerophosphodiester phosphodiesterase	<none>	
	GIO2-1769	Cre02.g112850	Cre02.g112850.t1.1	<none>	
	GIO2-1786	Cre02.g112550	polar-amino-acid-transporting ATPase	<none>	
	GIO2-1792	Cre02.g112400	chitinase	<none>	
	GIO2-1792	Cre02.g112400	chitinase	<none>	
	GIO2-554	Cre02.g112150	lysophospholipase	<none>	
	GIO2-1635	Cre02.g110750	photosystem II	<none>	
	GIO2-1127	Cre02.g109850	phosphatidylinositol N-acetylglucosaminyltransferase	<none>	
	GIO2-4446	Cre02.g109600	inositol-phosphate phosphatase	<none>	
	GIO2-4446	Cre02.g109600	inositol-phosphate phosphatase	<none>	
	GIO2-4446	Cre02.g109600	inositol-phosphate phosphatase	<none>	
	GIO2-3457	Cre02.g109550	<none>	<none>	
	GIO2-3457	Cre02.g109550	<none>	<none>	
	GIO2-5089	Cre02.g109100	3',5'-cyclic-AMP phosphodiesterase	<none>	
	GIO2-5218	Cre02.g108400	Dolichyl-diphosphooligosaccharide--protein glycotransferase	<none>	
	GIO2-1115	Cre02.g107600	glucuronokinase	<none>	
	GIO2-4326	Cre02.g107450	sulfate adenylyltransferase	<none>	
	GIO2-708	Cre02.g107350	dynein ATPase	<none>	
	GIO2-84	Cre02.g107300	<none>	<none>	
	GIO2-1724	Cre02.g107050	dynein ATPase	<none>	
	GIO2-3315	Cre02.g106500	diadenosine 5',5'''-pentaphosphate hydrolase	<none>	
	GIO2-3541	Cre02.g106400	diacylglycerol:diacylglycerol transacylase	<none>	
	GIO2-3541	Cre02.g106400	galactolipid:diacylglycerol acyltransferase	<none>	
	GIO2-3541	Cre02.g106400	phospholipid:diacylglycerol acyltransferase	<none>	
	GIO2-4468	Cre02.g105900	<none>	<none>	
	GIO2-442	Cre02.g105600	4-a-glucanotransferase	<none>	
	GIO2-442	Cre02.g105600	cadmium-transporting ATPase	<none>	
	GIO2-2727	Cre02.g105500	acetylornithine deacetylase	<none>	
	GIO2-1215	Cre02.g105150	arginine decarboxylase	<none>	
	GIO2-717	Cre02.g104100	thymine dioxygenase	<none>	
	GIO2-2556	Cre02.g103850	<none>	<none>	
	GIO2-2758	Cre02.g103500	sphingolipid 4-monooxygenase	<none>	
	GIO2-2758	Cre02.g103500	<none>	<none>	
	GIO2-3778	Cre02.g103350	N-(long-chain-acyl)ethanolamine deacylase	<none>	
	GIO2-3778	Cre02.g103350	fatty acid amide hydrolase	<none>	
	GIO2-3778	Cre02.g103350	fatty acid amide hydrolase	<none>	
	GIO2-505	Cre02.g103250	xenobiotic-transporting ATPase	<none>	
	GIO2-1891	Cre02.g103200	adenylate cyclase	<none>	
	GIO2-3197	Cre02.g103100	3-oxoacyl-[acyl-carrier-protein] reductase	<none>	
	GIO2-3197	Cre02.g103100	3-oxoacyl-[acyl-carrier-protein] reductase	<none>	
	GIO2-3197	Cre02.g103100	fatty-acyl-CoA synthase	<none>	
	GIO2-3197	Cre02.g103100	fatty-acyl-CoA synthase	<none>	
	GIO2-3197	Cre02.g103100	3-oxoacyl-[acyl-carrier-protein] reductase	<none>	
	GIO2-3197	Cre02.g103100	3-oxoacyl-[acyl-carrier-protein] reductase	<none>	
	GIO2-3197	Cre02.g103100	3-oxoacyl-[acyl-carrier-protein] reductase	<none>	
	GIO2-544	Cre02.g103000	Cre02.g103000.t1.2	<none>	
	GIO2-1337	Cre02.g102500	ATP diphosphatase	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-5455	Cre02.g101850	Cre02.g101850	<none>	
	GIO2-751	Cre02.g101000	uridine kinase	<none>	
	GIO2-484	Cre02.g100500	guanylate cyclase	<none>	
	GIO2-721	Cre02.g100450	guanylate cyclase	<none>	
	GIO2-704	Cre02.g100300	1-phosphatidylinositol 4-kinase	<none>	
	GIO2-1876	Cre02.g100050	procollagen-proline dioxygenase	<none>	
	GIO2-5140	Cre02.g099850	pyruvate dehydrogenase (acetyl-transferring)	<none>	
	GIO2-5140	Cre02.g099850	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)	<none>	
	GIO2-5140	Cre02.g099850	2-(a-hydroxyethyl)-TPP:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine acetyltransferase	<none>	
	GIO2-735	Cre02.g099400	xylogalacturonan b-1,3-xylosyltransferase	<none>	
	GIO2-949	Cre02.g098850	<none>	<none>	
	GIO2-794	Cre02.g098700	maltose-transporting ATPase	<none>	
	GIO2-4927	Cre02.g098350	laccase	<none>	
	GIO2-1223	Cre02.g098150	xylulokinase	<none>	
	GIO2-1777	Cre02.g098050	long-chain-alcohol O-fatty-acyltransferase	<none>	
	GIO2-3933	Cre02.g098000	<none>	<none>	
	GIO2-4147	Cre02.g097900	aspartate transaminase	<none>	
	GIO2-1571	Cre02.g097800	xenobiotic-transporting ATPase	<none>	
	GIO2-4049	Cre02.g097450	dihydroneopterin aldolase	<none>	
	GIO2-3288	Cre02.g097000	dihydropyrimidinase	<none>	
	GIO2-694	Cre02.g096350	D-amino-acid oxidase	<none>	
	GIO2-310	Cre02.g096250	2-heptyl-3-hydroxy-4(1H)-quinolone synthase	<none>	
	GIO2-4836	Cre02.g096150	<none>	<none>	
	GIO2-1020	Cre02.g096000	sulfate-transporting ATPase	<none>	
	GIO2-1620	Cre02.g095750	Cre02.g095750.t1.2	<none>	
	GIO2-1264	Cre02.g095650	6-hydroxynicotinate 3-monooxygenase	<none>	
	GIO2-1659	Cre02.g095350	deoxycytidine kinase	<none>	
	GIO2-1659	Cre02.g095350	deoxynucleoside kinase	<none>	
	GIO2-1659	Cre02.g095350	deoxycytidine kinase	<none>	
	GIO2-1659	Cre02.g095350	deoxycytidine kinase	<none>	
	GIO2-4686	Cre02.g095250	cobaltochelatase	<none>	
	GIO2-552	Cre02.g095200	ATPase	<none>	
	GIO2-5094	Cre02.g095151	sulfate-transporting ATPase	<none>	
	GIO2-642	Cre02.g095147	GDP-Man:Man1GlcNAc2-PP-Dol a-1,3-mannosyltransferase	<none>	
	GIO2-642	Cre02.g095147	GDP-Man:Man2GlcNAc2-PP-Dol a-1,6-mannosyltransferase	<none>	
	GIO2-633	Cre02.g095141	kynurenine 3-monooxygenase	<none>	
	GIO2-2480	Cre02.g095137	pyruvate synthase	<none>	
	GIO2-276	Cre02.g095134	methyl halide transferase	<none>	
	GIO2-276	Cre02.g095134	methyl halide transferase	<none>	
	GIO2-276	Cre02.g095134	thiol S-methyltransferase	<none>	
	GIO2-276	Cre02.g095134	methyl halide transferase	<none>	
	GIO2-2991	Cre02.g095127	dTDP-(2R,6S)-6-hydroxy-2-methyl-3-oxo-3,6-dihydro-2H-pyran-4-olate 3-ketoreductase (dTDP-4-dehydro-2,6-dideoxy-a-D-allose-forming)	<none>	
	GIO2-2990	Cre02.g095126	4-a-glucanotransferase	<none>	
	GIO2-2990	Cre02.g095126	Cre02.g095126.t1.1	<none>	
	GIO2-2990	Cre02.g095126	4-a-glucanotransferase	<none>	
	GIO2-2990	Cre02.g095126	4-a-glucanotransferase	<none>	
	GIO2-587	Cre02.g095114	spinosyn 2'-O-methyltransferase	<none>	
	GIO2-1329	Cre02.g095106	phosphatidylglycerophosphate synthase	<none>	
	GIO2-1770	Cre02.g095100	pyridoxal 5'-phosphate synthase	<none>	
	GIO2-1770	Cre02.g095100	pyridoxal 5'-phosphate synthase	<none>	
	GIO2-4994	Cre02.g095092	phytoene synthase	<none>	
	GIO2-4994	Cre02.g095092	phytoene synthase	<none>	
	GIO2-4994	Cre02.g095092	phytoene synthase	<none>	
	GIO2-5454	Cre02.g095089	Cre02.g095089	<none>	
	GIO2-1900	Cre02.g095069	peroxiredoxin	<none>	
	GIO2-4132	Cre02.g095000	phospholipase A2</small	<none>	
	GIO2-3930	Cre02.g094300	<none>	<none>	
	GIO2-4440	Cre02.g093950	<none>	<none>	
	GIO2-597	Cre02.g093700	Ca2+-transporting ATPase	<none>	
	GIO2-5106	Cre02.g093650	anthranilate 1,2-dioxygenase (deaminating, decarboxylating)	<none>	
	GIO2-1612	Cre02.g093550	guanylate cyclase	<none>	
	GIO2-4498	Cre02.g093450	fructose-bisphosphate aldolase	<none>	
	GIO2-2552	Cre02.g092900	<none>	<none>	
	GIO2-4491	Cre02.g092600	<none>	<none>	
	GIO2-2818	Cre02.g092350	sterol 14-demethylase	<none>	
	GIO2-1648	Cre02.g092284	cysteamine dioxygenase	<none>	
	GIO2-1348	Cre02.g091950	guanylate cyclase	<none>	
	GIO2-4728	Cre02.g091850	<none>	<none>	
	GIO2-1832	Cre02.g091750	phosphoglucan, water dikinase	<none>	
	GIO2-3414	Cre02.g091200	homogentisate 1,2-dioxygenase	<none>	
	GIO2-2387	Cre02.g091050	<none>	<none>	
	GIO2-5152	Cre02.g090550	arylsulfatase	<none>	
	GIO2-3019	Cre02.g090150	pantoate-b-alanine ligase	<none>	
	GIO2-1473	Cre02.g090000	adenylate cyclase	<none>	
	GIO2-4975	Cre02.g089311	acid phosphatase	<none>	
	GIO2-3424	Cre02.g088850	6,7-dimethyl-8-ribityllumazine synthase	<none>	
	GIO2-2962	Cre02.g088650	phosphatidylinositol N-acetylglucosaminyltransferase	<none>	
	GIO2-1827	Cre02.g088600	ATP citrate synthase	<none>	
	GIO2-383	Cre02.g088500	steroid D-isomerase	<none>	
	GIO2-5096	Cre02.g088300	adenosine kinase	<none>	
	GIO2-3605	Cre02.g088250	<none>	<none>	
	GIO2-2367	Cre02.g087700	<none>	<none>	
	GIO2-2367	Cre02.g087700	<none>	<none>	
	GIO2-1789	Cre02.g087300	glyoxylate reductase (NADP+)	<none>	
	GIO2-1789	Cre02.g087300	hydroxypyruvate reductase	<none>	
	GIO2-1005	Cre02.g086050	pseudouridylate synthase	<none>	
	GIO2-1212	Cre02.g086000	arylsulfatase	<none>	
	GIO2-3735	Cre02.g085900	inositol-phosphate phosphatase	<none>	
	GIO2-3735	Cre02.g085900	inositol-phosphate phosphatase	<none>	
	GIO2-3735	Cre02.g085900	inositol-phosphate phosphatase	<none>	
	GIO2-1810	Cre02.g085850	arylsulfatase	<none>	
	GIO2-1349	Cre02.g085750	adenylate cyclase	<none>	
	GIO2-4540	Cre02.g085450	<none>	<none>	
	GIO2-4540	Cre02.g085450	<none>	<none>	
	GIO2-2473	Cre02.g085100	<none>	<none>	
	GIO2-2663	Cre02.g084950	<none>	<none>	
	GIO2-2725	Cre02.g084450	<none>	<none>	
	GIO2-3880	Cre02.g084400	<none>	<none>	
	GIO2-3697	Cre02.g084300	<none>	<none>	
	GIO2-2587	Cre02.g083800	dTDP-glucose 4,6-dehydratase	<none>	
	GIO2-5170	Cre02.g083550	6-hydroxynicotinate 3-monooxygenase	<none>	
	GIO2-3395	Cre02.g083500	6-hydroxynicotinate 3-monooxygenase	<none>	
	GIO2-920	Cre02.g083450	FAD-dependent urate hydroxylase	<none>	
	GIO2-4193	Cre02.g083065	<none>	<none>	
	GIO2-1035	Cre02.g082852	photosystem II	<none>	
	GIO2-604	Cre02.g082750	photosystem II	<none>	
	GIO2-4763	Cre02.g082550	<none>	<none>	
	GIO2-4763	Cre02.g082550	<none>	<none>	
	GIO2-4763	Cre02.g082550	<none>	<none>	
	GIO2-4763	Cre02.g082550	<none>	<none>	
	GIO2-1511	Cre02.g082500	photosystem I	<none>	
	GIO2-1868	Cre02.g082250	homoserine kinase	<none>	
	GIO2-1655	Cre02.g082200	homoserine kinase	<none>	
	GIO2-451	Cre02.g082150	homoserine kinase	<none>	
	GIO2-952	Cre02.g081800	adenylate cyclase	<none>	
	GIO2-918	Cre02.g081600	procollagen-proline dioxygenase	<none>	
	GIO2-3498	Cre02.g081550	(deoxy)nucleoside-phosphate kinase	<none>	
	GIO2-3498	Cre02.g081550	<none>	<none>	
	GIO2-2464	Cre02.g081400	leucine transaminase	<none>	
	GIO2-2464	Cre02.g081400	Cre02.g081400.t1.2	<none>	
	GIO2-2464	Cre02.g081400	Cre02.g081400.t1.2	<none>	
	GIO2-2464	Cre02.g081400	Cre02.g081400.t1.2	<none>	
	GIO2-436	Cre02.g081350	nicotinamidase	<none>	
	GIO2-790	Cre02.g081300	Cre02.g081300.t1.1	<none>	
	GIO2-790	Cre02.g081300	NAD+ diphosphatase	<none>	
	GIO2-3488	Cre02.g080900	peroxiredoxin	<none>	
	GIO2-3488	Cre02.g080900	peroxidase	<none>	
	GIO2-1382	Cre02.g080850	peroxidase	<none>	
	GIO2-1531	Cre02.g080550	3',5'-cyclic-AMP phosphodiesterase	<none>	
	GIO2-1562	Cre02.g080500	glucuronosyltransferase	<none>	
	GIO2-4236	Cre02.g080200	transketolase	<none>	
	GIO2-4236	Cre02.g080200	transketolase	<none>	
	GIO2-4229	Cre02.g079700	<none>	<none>	
	GIO2-2817	Cre02.g079300	Cre02.g079300.t1.2	<none>	
	GIO2-4795	Cre02.g079150	adenylylsulfatase	<none>	
	GIO2-1220	Cre02.g079050	diacylglycerol O-acyltransferase	<none>	
	GIO2-5004	Cre02.g079003	diacylglycerol O-acyltransferase	<none>	
	GIO2-1676	Cre02.g078750	23S rRNA pseudouridine1911/1915/1917 synthase	<none>	
	GIO2-1569	Cre02.g078650	cytosol nonspecific dipeptidase	<none>	
	GIO2-346	Cre02.g078300	<none>	<none>	
	GIO2-725	Cre02.g077951	sulfate-transporting ATPase	<none>	
	GIO2-1157	Cre02.g077451	carboxylesterase	<none>	
	GIO2-2613	Cre02.g077350	<none>	<none>	
	GIO2-2613	Cre02.g077350	<none>	<none>	
	GIO2-2613	Cre02.g077350	<none>	<none>	
	GIO2-3664	Cre02.g077100	<none>	<none>	
	GIO2-3628	Cre02.g076800	D14-sterol reductase	<none>	
	GIO2-2800	Cre02.g076350	H+-exporting ATPase	<none>	
	GIO2-2800	Cre02.g076350	<none>	<none>	
	GIO2-2800	Cre02.g076350	<none>	<none>	
	GIO2-4225	Cre02.g076300	uroporphyrinogen decarboxylase	<none>	
	GIO2-438	Cre02.g074800	guanylate cyclase	<none>	
	GIO2-1445	Cre02.g074758	guanylate cyclase	<none>	
	GIO2-964	Cre02.g073950	9-cis-10'-apo-b-carotenal cleavage dioxygenase	<none>	
	GIO2-964	Cre02.g073950	all-trans-b-apo-10'-carotenal 13,14-cleaving dioxygenase	<none>	
	GIO2-1026	Cre02.g073900	9-cis-10'-apo-b-carotenal cleavage dioxygenase	<none>	
	GIO2-1026	Cre02.g073900	all-trans-b-apo-10'-carotenal 13,14-cleaving dioxygenase	<none>	
	GIO2-5214	Cre02.g073700	uroporphyrinogen decarboxylase	<none>	
	GIO2-3759	Cre02.g073200	<none>	<none>	
	GIO2-3396	Cre01.g071662	acetate-CoA ligase	<none>	
	GIO2-5153	Cre01.g066917	photosystem II	<none>	
	GIO2-1889	Cre01.g066552	peptide-N4-(N-acetyl-b-glucosaminyl)asparagine amidase	<none>	
	GIO2-573	Cre01.g058521	GDP-Man:Man3GlcNAc2-PP-Dol a-1,2-mannosyltransferase	<none>	
	GIO2-321	Cre01.g055469	ElmD	<none>	
	GIO2-256	Cre01.g055453	acetolactate synthase	<none>	
	GIO2-3228	Cre01.g055424	phosphatidylinositol N-acetylglucosaminyltransferase	<none>	
	GIO2-1563	Cre01.g055408	acetate-CoA ligase	<none>	
	GIO2-5064	Cre01.g055000	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)	<none>	
	GIO2-2844	Cre01.g054500	Cre01.g054500.t1.2	<none>	
	GIO2-2844	Cre01.g054500	<none>	<none>	
	GIO2-4805	Cre01.g054250	unspecific monooxygenase	<none>	
	GIO2-4805	Cre01.g054250	<none>	<none>	
	GIO2-2834	Cre01.g054150	<none>	<none>	
	GIO2-5109	Cre01.g053900	peptide-N4-(N-acetyl-b-glucosaminyl)asparagine amidase	<none>	
	GIO2-352	Cre01.g053750	Lipoate--protein ligase	<none>	
	GIO2-352	Cre01.g053750	Cre01.g053750.t1.2	<none>	
	GIO2-352	Cre01.g053750	lipoate-protein ligase	<none>	
	GIO2-352	Cre01.g053750	lipoate-protein ligase	<none>	
	GIO2-447	Cre01.g053450	guanylate cyclase	<none>	
	GIO2-1145	Cre01.g053300	agmatine deiminase	<none>	
	GIO2-2706	Cre01.g053150	<none>	<none>	
	GIO2-1994	Cre01.g053000	<none>	<none>	
	GIO2-1694	Cre01.g052650	diphosphoinositol-pentakisphosphate kinase	<none>	
	GIO2-1694	Cre01.g052650	diphosphoinositol-pentakisphosphate kinase	<none>	
	GIO2-1694	Cre01.g052650	inositol-hexakisphosphate kinase	<none>	
	GIO2-1694	Cre01.g052650	inositol-hexakisphosphate kinase	<none>	
	GIO2-3657	Cre01.g052601	4-hydroxyphenylpyruvate dioxygenase	<none>	
	GIO2-2593	Cre01.g051800	Cre01.g051800.t1.1	<none>	
	GIO2-3637	Cre01.g050950	Cre01.g050950.t1.2	<none>	
	GIO2-3637	Cre01.g050950	Cre01.g050950.t1.2	<none>	
	GIO2-3637	Cre01.g050950	Cre01.g050950.t1.2	<none>	
	GIO2-3637	Cre01.g050950	Cre01.g050950.t1.2	<none>	
	GIO2-3637	Cre01.g050950	Cre01.g050950.t1.2	<none>	
	GIO2-3637	Cre01.g050950	Cre01.g050950.t1.2	<none>	
	GIO2-3637	Cre01.g050950	<none>	<none>	
	GIO2-1607	Cre01.g050451	succinate-semialdehyde dehydrogenase (NAD+)	<none>	
	GIO2-1671	Cre01.g050150	NADPH dehydrogenase	<none>	
	GIO2-4283	Cre01.g050100	<none>	<none>	
	GIO2-4990	Cre01.g050050	guanidinoacetate N-methyltransferase	<none>	
	GIO2-4250	Cre01.g049500	cytochrome-c oxidase	<none>	
	GIO2-5206	Cre01.g049000	4a-hydroxytetrahydrobiopterin dehydratase	<none>	
	GIO2-4618	Cre01.g048950	<none>	<none>	
	GIO2-4618	Cre01.g048950	<none>	<none>	
	GIO2-3940	Cre01.g048350	<none>	<none>	
	GIO2-4078	Cre01.g048050	<none>	<none>	
	GIO2-1070	Cre01.g047850	Cre01.g047850.t1.2	<none>	
	GIO2-2179	Cre01.g047800	glutathione dehydrogenase (ascorbate)	<none>	
	GIO2-4111	Cre01.g047600	aldose 1-dehydrogenase	<none>	
	GIO2-5053	Cre01.g045903	diacylglycerol O-acyltransferase	<none>	
	GIO2-1216	Cre01.g045700	catalase-peroxidase	<none>	
	GIO2-1216	Cre01.g045700	catalase-peroxidase	<none>	
	GIO2-1129	Cre01.g045640	ribokinase	<none>	
	GIO2-1877	Cre01.g045200	allene-oxide cyclase	<none>	
	GIO2-4681	Cre01.g044800	<none>	<none>	
	GIO2-4681	Cre01.g044800	<none>	<none>	
	GIO2-1424	Cre01.g044700	Maleylacetoacetate isomerase	<none>	
	GIO2-791	Cre01.g044300	phosphate-transporting ATPase	<none>	
	GIO2-2674	Cre01.g044100	b-amylase	<none>	
	GIO2-2674	Cre01.g044100	b-amylase	<none>	
	GIO2-4469	Cre01.g043350	<none>	<none>	
	GIO2-4469	Cre01.g043350	<none>	<none>	
	GIO2-4469	Cre01.g043350	<none>	<none>	
	GIO2-4469	Cre01.g043350	<none>	<none>	
	GIO2-4469	Cre01.g043350	<none>	<none>	
	GIO2-1570	Cre01.g043250	phosphate-transporting ATPase	<none>	
	GIO2-1046	Cre01.g043100	thiamine phosphate synthase	<none>	
	GIO2-1046	Cre01.g043100	thiamin phosphate synthase	<none>	
	GIO2-1046	Cre01.g043100	thiamine-phosphate diphosphorylase	<none>	
	GIO2-2008	Cre01.g042800	3,8-divinyl protochlorophyllide a 8-vinyl-reductase (NADPH)	<none>	
	GIO2-4180	Cre01.g042750	<none>	<none>	
	GIO2-4180	Cre01.g042750	<none>	<none>	
	GIO2-2948	Cre01.g041667	manganese-transporting ATPase	<none>	
	GIO2-2948	Cre01.g041667	Ca2+-transporting ATPase	<none>	
	GIO2-619	Cre01.g041300	Dol-P-Glc:Glc2Man9GlcNAc2-PP-Dol a-1,2-glucosyltransferase	<none>	
	GIO2-1405	Cre01.g040300	catechol O-methyltransferase	<none>	
	GIO2-1211	Cre01.g040050	Cre01.g040050.t1.1	<none>	
	GIO2-572	Cre01.g039850	N6-(D2-isopentenyl)-adenosine 5'-monophosphate phosphoribohydrolase	<none>	
	GIO2-572	Cre01.g039850	Cre01.g039850.t1.1	<none>	
	GIO2-909	Cre01.g039400	haloalkane dehalogenase	<none>	
	GIO2-1963	Cre01.g039350	<none>	<none>	
	GIO2-986	Cre01.g038900	triacylglycerol lipase	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-4355	Cre01.g038600	<none>	<none>	
	GIO2-846	Cre01.g038550	Cre01.g038550.t1.1	<none>	
	GIO2-2688	Cre01.g038500	CotB4	<none>	
	GIO2-2939	Cre01.g038250	Cre01.g038250.t1.2	<none>	
	GIO2-2939	Cre01.g038250	<none>	<none>	
	GIO2-1156	Cre01.g038151	ATPase	<none>	
	GIO2-494	Cre01.g037850	acetyl-CoA carboxylase	<none>	
	GIO2-5384	Cre01.g037700	Cre01.g037700.t1.2	<none>	
	GIO2-1259	Cre01.g037550	exo-poly-a-galacturonosidase	<none>	
	GIO2-1426	Cre01.g037350	palmitoyl-CoA hydrolase	<none>	
	GIO2-1426	Cre01.g037350	acyl-CoA hydrolase	<none>	
	GIO2-1351	Cre01.g036950	adenosylcobinamide-GDP ribazoletransferase	<none>	
	GIO2-1351	Cre01.g036950	adenosylcobinamide-GDP ribazoletransferase	<none>	
